record_id,pubmed_id,year,title,journal,themes,subthemes,is_meta,in_substantive_corpus,admin_ics,cofunding_ics,tag_evidence_summary
2596,40979548,2025,Alcohol consumption among patients diagnosed with genitourinary cancers,BJUI Compass,5;6,,false,true,,,5:malignancy|cancer|survivorship; 6:minorities|underrepresented
2597,40971074,2025,"Exploring Respect, Healthcare Utilization, and Affordability Among Transgender and Gender-Diverse Individuals: An All of Us Analysis",Journal of General Internal Medicine,6,,false,true,,,6:transgender
2598,40961986,2025,The association between glaucoma and dementia in a national cohort of All of Us participants,Ophthalmology,1;2;3;4;11;14;18,,false,true,,,1:type 2 diabetes|hypertension|diabetes|obesity; 2:whole-genome sequencing; 3:electronic health record|EHR; 4:depression; 11:APOE|Alzheimer|dementia|Alzheimer's; 14:traumatic brain injury; 18:hearing loss|glaucoma
2600,40931808,2025,Age-Dependent Contributions of Rare and Common Genetic Variation in Atrial Fibrillation,Circulation. Genomic and Precision Medicine,1;2;10,,false,true,,,1:atrial fibrillation|cardiac; 2:whole-genome sequencing|polygenic risk score|polygenic; 10:monogenic
2601,40926209,2025,Whole genome sequence analysis of low-density lipoprotein cholesterol across 246 K individuals,Genome Biology,1;2,,false,true,,,1:LDL|cholesterol|coronary; 2:rare variant|genome-wide|whole genome sequencing
2602,40922038,2025,Association of Autoimmune Disease with Melanoma and Non-Melanoma Skin Cancers,Clinical and Experimental Dermatology,1;5;9;12,,false,true,,,1:type 1 diabetes|diabetes; 5:skin cancer|carcinoma|melanoma|cancer|cancer susceptibility|checkpoint inhibitor; 9:IBD|autoimmune disease|inflammatory bowel disease|Sjögren|autoimmune; 12:skin cancer|basal cell carcinoma|vitiligo
2608,40621582,2025,Association of Ptosis with Mental Health Conditions in Adults from a Large United States Research Database,Complex Psychiatry,4;18,,false,true,,,4:bipolar disorder|schizophrenia|anxiety|depression|psychosocial|substance use|psychiatric|mental health|bipolar; 18:ptosis
2617,40151359,2024,Artificial Intelligence Models to Identify Patients at High Risk for Glaucoma Using Self-reported Health Data in a United States National Cohort,Ophthalmology Science,1;3;18,,false,true,,,1:type 2 diabetes|diabetes; 3:machine learning|XGBoost|explainability|electronic health record|artificial intelligence|EHR|deep learning|neural network; 18:glaucoma|vision
2618,40124313,2024,Artificial Intelligence Models to Identify Patients with High Probability of Glaucoma Using Electronic Health Records,Ophthalmology Science,3;18,,false,true,,,3:machine learning|XGBoost|artificial intelligence|EHR|deep learning|model performance|neural network; 18:glaucoma|vision
2620,40039933,2025,The Etiology of Autism Spectrum Disorder and Gender Dysphoria,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,,,false,true,,,
2621,40019565,2025,Cutaneous T-cell lymphoma epidemiology: perspectives and updated prevalence data,Archives of Dermatological Research,5;12,,false,true,,,5:lymphoma; 12:cutaneous
2622,39976965,2025,Cancer Risk and Estimated Lithium Exposure in Drinking Groundwater in the US,JAMA Network Open,4;5;6,,false,true,,,4:bipolar disorder|bipolar; 5:cancer; 6:socioeconomic|neighborhood
2815,41190717,2025,Is the Association of Cannabis Use and Stroke Frequency-Dependent: A Cross-Sectional Analysis of the NIH All of Us Research Program,International Journal of Stroke : Official Journal of the International Stroke Society,1;4;14,14.2-stroke-cerebro,false,true,,,1:type 2 diabetes|stroke|diabetes|obesity; 4:tobacco|cannabis; 14:cerebrovascular|stroke
2816,41176738,2025,Intersection of race and ethnicity with perceptions of health status and literacy in adult patients with spinal deformity: insights from the all of us research program,Spine Deformity,6,,false,true,,,6:income|race and ethnicity|Latino|socioeconomic|health literacy|Hispanic|disparities
2817,41130899,2025,Patient-Provider Relationships Influence Reception of Postmastectomy Breast Reconstruction: An Analysis of the All of Us Research Program,Clinical Breast Cancer,5;6,,false,true,,,5:breast cancer|cancer; 6:socioeconomic|disparities
2818,41129161,2025,Biological Sex and Chronic Rhinosinusitis Diagnosis and Biomarkers,JAMA Otolaryngology-- Head & Neck Surgery,18,,false,true,,,18:chronic rhinosinusitis|CRS
2819,41121728,2025,Evaluating the association between upstream perceived individual and neighborhood determinants of health and intensity of breast cancer screening,American Journal of Epidemiology,5;6,,false,true,,,5:breast cancer|cancer|cancer screening; 6:marginalized|race and ethnicity|discrimination|neighborhood
2820,41102055,2025,Advancing methods for multi-ancestry genomics,Trends in Genetics : TIG,2;6,,false,true,,,2:multi-ancestry|polygenic|genomics|ancestry; 6:health disparities|disparities
2821,41078484,2025,An Example Analysis for a Gender-inclusive Approach in Sport and Exercise Science Research using Fitbit Outcomes from the I(content=['All of Us']) Research Program Dataset,International Journal of Exercise Science,6;7,,false,true,,,6:disparities|transgender; 7:Fitbit|wearable|sedentary|physical activity
2822,41077612,2025,"Genome-wide association studies of lifetime and frequency of cannabis use in 131,895 individuals",Molecular Psychiatry,2;4,,false,true,,,2:genomic|phenome-wide|polygenic|association study|genome-wide association|genome-wide|loci|locus|association studies; 4:substance use|addiction|cannabis
2823,41367884,2025,Fast and robust invariant generalized linear models,"Journal of Computational and Graphical Statistics : A Joint Publication of American Statistical Association, Institute of Mathematical Statistics, Interface Foundation of North America",1,,false,true,,,1:renal|renal disease
2824,41362833,2025,A clinical algorithm to identify people with the glucose-6-phosphate dehydrogenase p.Val68Met variant at risk for diabetes undertreatment,Genetics in Medicine Open,1;18,,false,true,,,1:type 2 diabetes|diabetes|diabetic; 18:diabetic retinopathy|retinopathy
2826,41339890,2025,Residential radon exposure and incident myocardial infarction and stroke risks in the All of Us Research Program,BMC Medicine,1;14,14.2-stroke-cerebro,false,true,,,1:stroke|cardiovascular|myocardial infarction|CVD|cardiovascular disease; 14:stroke
2827,41335837,2025,Exploring the Use of Wearable Data in the Congenital Heart Disease Population Using the All of Us Research Program,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,1;7,,false,true,,,1:heart disease|cardiovascular|BMI|blood pressure; 7:step count|accelerometer|Fitbit|wearable|sedentary|physical activity
2828,41349513,2025,Improving polygenic risk prediction performance by integrating electronic health records through phenotype embedding,American Journal of Human Genetics,2;3,,false,true,,,2:polygenic risk score|GWAS|PRS|phenome-wide|polygenic|association study|genome-wide association|genome-wide|association studies; 3:EHR|risk prediction|clustering
2829,41333526,2025,Cross-sectional analysis of delays in care and interactions with healthcare providers among transgender and gender diverse individuals,Frontiers in Health Services,6,,false,true,,,6:transgender
2830,41343506,2025,Characterizing rurality using the All of Us Research Program data,PloS One,6,,false,true,,,6:access to care|rural
2831,41341115,2025,Frailty and Physical Activity: A Compositional Isotemporal Substitution Analysis from the All of Us Research Program,"Journal of Frailty, Sarcopenia and Falls",7;11,,false,true,,,7:Fitbit|sedentary|physical activity; 11:frailty index|frailty|older adults
2835,41327893,2025,Long-read sequencing identifies FGF14 repeat expansions in Parkinson's disease,Brain : A Journal of Neurology,2;11,,false,true,,,2:whole-genome sequencing|long-read sequencing|long-read; 11:Parkinson's disease|Parkinson
2836,41327031,2025,Investigation of the transcriptional impact of rare germline JAK/STAT variants found in a Tyrolean alpine community,BMC Genomics,2,,false,true,,,2:gnomAD|ClinVar
2837,41320833,2025,Sex differences in cardiovascular disease and associated factors in people living with HIV: Evidence from All of Us program,HIV Medicine,1;8;14,,false,true,,,1:stroke|hypertension|cardiovascular|CVD|cardiovascular disease|coronary; 8:HIV|viral load; 14:stroke
2838,41311062,2025,S4-Multi: enhancing polygenic score prediction in ancestrally diverse populations,HGG Advances,1;2;5;13;14,,false,true,,,1:type 2 diabetes|stroke|diabetes; 2:polygenic score|multi-ancestry|genomic|polygenic|ancestry; 5:breast cancer|colorectal cancer|cancer|colorectal; 13:asthma; 14:stroke
2839,41309009,2025,Impact of integrase strand transfer inhibitors on cardiovascular disease in people with HIV,Annals of Epidemiology,1;8,,false,true,,,1:cardiovascular|CVD|cardiovascular disease; 8:antiretroviral|HIV
2840,41308620,2025,Racial and Ethnic Disparities in Degenerative Lumbar Disc Disease: A Population-Based Study Using the All of Us Research Program,Global Spine Journal,3;6,,false,true,,,3:ICD|ICD-10; 6:social determinants of health|minority|access to care|race and ethnicity|Black participants|socioeconomic|health literacy|Hispanic|disparities|racial and ethnic
2842,41307908,2025,Epidemiology and risk factors for ovarian cancer incidence in the USA: a multilevel analysis,Journal of Global Health,5;6,,false,true,,,5:ovarian cancer|cancer; 6:socioeconomic|Hispanic|disparities
2844,41302684,2025,Association Between Alcohol Use Disorder and Glaucoma: Evidence from the National Institutes of Health All of Us Research Program,International Journal of Environmental Research and Public Health,4;18,,false,true,,,4:alcohol use disorder|AUD; 18:glaucoma
2845,41297607,2025,Glaucoma Polygenic Risk Scores Demonstrate Heterogeneous Performance across Two Large Multiethnic Cohorts,Ophthalmology. Glaucoma,2;18,,false,true,,,2:polygenic score|PRS|polygenic|ancestry|genotype; 18:glaucoma
2846,41291354,2025,Educational and Equity Implications of Biomarker Testing and Targeted Therapy Access in NSCLC: Insights from the NIH All of Us Research Program,Journal of Cancer Education : The Official Journal of the American Association for Cancer Education,5;6,,false,true,,,5:oncology|lung cancer|cancer|chemotherapy; 6:social determinants of health|minority|equity|disparities
2847,41297543,2025,Polygenic scores capture genetic modification of the adiposity-cardiometabolic risk factor relationship,Cell Genomics,1;2,,false,true,,,1:BMI|cardiometabolic; 2:polygenic
2850,41290832,2025,Opportunistic screening of type 2 diabetes with deep metric learning using electronic health records,Scientific Reports,1;3,,false,true,,,1:type 2 diabetes|T2D|cardiovascular|glycemic|diabetes|obesity; 3:EHR|deep learning|AUC
2851,41289998,2025,Residual allelic activity likely underlies the low rates of disease expression for predicted loss-of-function variants in population-scale biobanks,American Journal of Human Genetics,10,,false,true,,,10:monogenic|penetrance|Mendelian
2852,41289815,2025,Impact of heat exposure on sleep health and its population vulnerability in the United States,Environment International,19,,false,true,,,19:heat
2856,41286463,2025,Dissecting the genetic and proteomic risk factors for delirium,Nature Aging,2;11,,false,true,,,2:Mendelian randomization|multi-ancestry|genomics|genetic risk|loci|ancestry; 11:APOE|Alzheimer|dementia|older adults
2857,41285899,2025,Multi-ancestry investigation of the genomics of erectile dysfunction,Nature Communications,2;4,,false,true,,,2:multi-ancestry|genomics|genome-wide association|genetic risk|genome-wide|ancestry|association studies; 4:psychiatric|psychological
2863,41280281,2025,Using metabolic syndrome severity in the 'real world': Associations with diabetes and cardiovascular disease in all of us vs. NHANES,Metabolism Open,1,,false,true,,,1:type 2 diabetes|cardiovascular|metabolic syndrome|cardiometabolic|diabetes|CVD|cardiovascular disease
2864,41277540,2025,"Genotype-First Assessment of Presentation and Penetrance of Neurofibromatosis Type 1, Autosomal Dominant Polycystic Kidney Disease, and Marfan Syndrome Within the All of Us Research Program Cohort",Genetics in Medicine : Official Journal of the American College of Medical Genetics,1;2;10,,false,true,,,1:kidney disease; 2:genomic|genotype; 10:neurofibromatosis|NF1|penetrance|Mendelian|Marfan
2866,41258759,2025,"Exonic Variation in HLA-C, CFB, and TAP2 Associated With Increased Risk for Comorbid Crohn's Disease and Psoriasis",International Journal of Dermatology,2;8;9;12,,false,true,,,2:association study|exome; 8:HLA; 9:Crohn's disease|Crohn|psoriasis; 12:psoriasis
2868,41249192,2025,Tenofovir alafenamide fumarate use for HIV pre-exposure prophylaxis and weight gain,Scientific Reports,8,,false,true,,,8:HIV
2870,41241757,2025,Empirical Drug Dosage Validates Pharmacogenomic Associations in All of Us,Clinical and Translational Science,16,,false,true,,,16:CYP2C19|pharmacogenomic|CYP2D6|drug-gene|metabolizer
2872,41236419,2025,Development and Validation of a Type 1 Diabetes Multi-Ancestry Polygenic Score,Diabetes,1;2;3,,false,true,,,1:type 1 diabetes|diabetes; 2:polygenic score|multi-ancestry|genetic risk score|polygenic|genome-wide association|genetic risk|genome-wide|multiancestry|ancestry|genetic ancestry|association studies; 3:risk prediction|AUC
2877,41217947,2025,Health Literacy and Access to Care among Patients with and Without Traumatic Brain Injury: An All of Us Analysis,NeuroRehabilitation,6;14,,false,true,,,6:income|access to care|socioeconomic|health literacy; 14:traumatic brain injury|TBI
2878,41213961,2025,PHKA1-associated phosphorylase kinase deficiency: a monogenic disorder of exercise intolerance and myalgia,NPJ Genomic Medicine,10,,false,true,,,10:monogenic
2879,41207643,2025,Utilization of the All of Us Research Program in a study of genetics in Yao syndrome,The Journal of Allergy and Clinical Immunology,2;17,,false,true,,,2:genomic|haplotype|ancestry|whole genome sequencing; 17:genetic counseling
2880,41234003,2025,The broad structure of psychopathology in the All of Us Research Program,Psychological Medicine,3;4,,false,true,,,3:electronic health record|EHR; 4:substance use|psychiatric|mental health
2881,41224578,2025,Gender-based Differences in Psychosocial Well-being Among Bladder Cancer Survivors,European Urology Oncology,4;5;6,,false,true,,,4:depression|psychosocial|depressive|stress|well-being; 5:cancer survivors|neoplasm|cancer|bladder cancer|survivorship; 6:socioeconomic|disparities
2882,41221974,2025,Association of Menopause and Hormonal Contraceptive Use With Chronic Rhinosinusitis: An 'All of Us' Analysis,Otolaryngology--Head and Neck Surgery : Official Journal of American Academy of Otolaryngology-Head and Neck Surgery,15;18,,false,true,,,15:menopause; 18:chronic rhinosinusitis|CRS
2883,41197982,2025,Complication Burden and Demographic Trends in Autologous Breast Reconstruction Outcomes: Insights from the NIH All of Us Program,Journal of Reconstructive Microsurgery,3;4,,false,true,,,3:machine learning|clustering; 4:pain|chronic pain
2884,41206104,2025,The anticholinergic medication index and dementia risk: evidence from the UK Biobank and All of Us research program,Age and Ageing,11,,false,true,,,11:APOE|dementia|cognitive decline
2886,41204713,2025,"Alcohol Use, Cannabis Use, and Discrimination by Sexual Orientation and Gender Identity Within the I(content=['All of Us']) Research Program",LGBT Health,4;6,,false,true,,,4:substance use|stress|cannabis; 6:minority|sexual minority|SGM|discrimination|disparities|gender minority
2887,41201377,2025,A Multi-Institutional and Nationwide Analysis of the Social Determinants of Persistent Pain After Surgery,Anesthesia and Analgesia,4;6,,false,true,,,4:psychosocial|pain|psychological; 6:social determinants of health|socioeconomic|food insecurity
2890,41370653,2025,Associations Between Physical Activity and Glaucoma: Analysis of the National Institutes of Health All of Us Research Program,Journal of Glaucoma,7;18,,false,true,,,7:step count|Fitbit|physical activity; 18:glaucoma
2891,41373394,2025,Investigating Asthma Disparities in Hispanic Communities Using Machine Learning Algorithms on the I(content=['All of Us']) Researcher Workbench,"Healthcare %28Basel, Switzerland%29",3;6;13,,false,true,,,3:Researcher Workbench|machine learning|workbench; 6:low-income|income|socioeconomic|Hispanic|disparities; 13:asthma
2892,41382090,2025,Physical activity phenotypes in endometriosis using unsupervised learning via functional mixture models,BMC Women's Health,3;7;15,,false,true,,,3:unsupervised learning|clustering; 7:Fitbit|physical activity; 15:endometriosis|infertility
2893,41390778,2025,Multi-task learning identifies shared genetic risk for late-onset epilepsy and alzheimer's disease,Scientific Reports,2;11;14,,false,true,,,2:genetic risk score|genetic risk; 11:APOE|Alzheimer|Alzheimer's|aging; 14:epilepsy|neurological
2894,41396877,2025,Predicting Incident Type 2 Diabetes Using Wearable Activity and Polygenic Risk: A Survival-Modeling Study in All of Us,The Journal of Clinical Endocrinology and Metabolism,1;2;7,,false,true,,,1:type 2 diabetes|T2D|diabetes; 2:polygenic risk score|PRS|polygenic|genetic risk; 7:step count|Fitbit|wearable
2895,41396460,2025,"Socioeconomic disparities in patient-reported outcomes, health literacy, and access to care among patients with primary brain tumors: findings from the All of Us Research Program",Journal of Neuro-Oncology,4;6;17,,false,true,,,4:anxiety|depression|pain; 6:income|access to care|disparity|socioeconomic|housing|deprivation|health literacy|disparities; 17:patient-reported
2897,41394310,2025,Association of Accelerometer Measured Physical Activity with Presence of Diabetic Retinopathy,Journal of Vitreoretinal Diseases,1;7;18,,false,true,,,1:diabetes|diabetic; 7:accelerometer|Fitbit|wearable|physical activity; 18:diabetic retinopathy|retinopathy
2898,41392110,2025,Housing-related stress and substance use in the United States: a cross-sectional analysis of All of Us Research Program data,Journal of Public Health Policy,4;6,,false,true,,,4:substance use|stress|mental health; 6:housing|minorities|racial and ethnic
2899,41391338,2025,Racial and ethnic differences in rates of reduction mammoplasty among women with macromastia: An analysis of the All of Us Research Program,"Journal of Plastic, Reconstructive & Aesthetic Surgery : JPRAS",4;6,,false,true,,,4:depression|pain; 6:income|race and ethnicity|socioeconomic|Hispanic|racial and ethnic
2900,41404363,2025,Sex differences in pain in 2 large and diverse US databases,Pain Reports,4,,false,true,,,4:pain
2902,41403271,2025,Investigating the polygenic relationship between heavy cannabis use and schizophrenia in the All of Us Research Program,Psychological Medicine,2;4,,false,true,,,2:polygenic liability|polygenic|genetic risk; 4:schizophrenia|cannabis
2903,41402679,2025,National mental health burden in adults with spinal deformity: a propensity-matched analysis using the All of Us Research Program,Spine Deformity,4,,false,true,,,4:bipolar disorder|PTSD|schizophrenia|substance use disorder|anxiety|depression|substance use|post-traumatic stress|stress|well-being|mental health|psychological|bipolar
2904,41402223,2025,Pathogenic CFTR variants as cancer risk modifiers: Findings from the all of us cohort,Journal of Cystic Fibrosis : Official Journal of the European Cystic Fibrosis Society,5;10,,false,true,,,5:cancer; 10:CFTR
2905,41417486,2025,"Gender, Sexual Orientation, and Intersectionality in Oral Health Care",Advances in Dental Research,6,,false,true,,,6:minority|equity|sexual minority|disparities
2907,41420475,2025,"Relationship between social determinants of health, health-related quality of life, health perceptions, and physical activity during pregnancy","Women's Health %28London, England%29",6;7;15,,false,true,,,6:social determinants of health|income|education level|SDOH; 7:Fitbit|physical activity; 15:pregnancy
2930,41442977,2025,Comparing random forest and elastic net models to predict substance use disorder transitions in participants with cannabis and stimulant use: Evidence from the All of Us cohort,Drug and Alcohol Dependence,3;4;6;7,,false,true,,,3:machine learning|interpretability|random forest|AUC; 4:substance use disorder|substance use|SUD|cannabis; 6:social determinants of health|income|discrimination|housing|food insecurity; 7:wearable
2931,41450499,2025,Socioeconomic status and risk of COVID-19 hospitalization in the I(content=['All of Us']) Research Program,Frontiers in Public Health,1;6;8;13,,false,true,,,1:hypertension|kidney disease|BMI|diabetes; 6:income|minority|African American|socioeconomic|deprivation|Hispanic|neighborhood; 8:COVID-19; 13:chronic obstructive|pulmonary
2992,41424261,2025,Identifying Risk Factors for Sialolithiasis,The Laryngoscope,1;4;9,,false,true,,,1:type 2 diabetes|hypertension|nephrolithiasis|diabetes|obesity; 4:bipolar disorder|alcohol abuse|bipolar|smoking; 9:lupus|systemic lupus|Sjogren
2996,41429566,2025,Association of neurodevelopmental conditions with Alzheimer's disease and related dementias and Parkinson's disease,"The Journals of Gerontology. Series A, Biological Sciences and Medical Sciences",11,,false,true,,,11:Parkinson's disease|ADRD|Alzheimer|older adults|Alzheimer's|Parkinson
2998,41458015,2025,Increased risk of smoking and pain in individuals with intermittent explosive disorder in the All of Us dataset,Frontiers in Psychiatry,4,,false,true,,,4:anxiety|major depressive disorder|anxiety disorder|pain|MDD|depressive|psychiatric|tobacco|psychological|smoking
3000,41473009,2025,Erectile dysfunction and cardiovascular-kidney-metabolic syndrome: Insights from the all of us research program,American Journal of Preventive Cardiology,1,1.3-CKM,false,true,,,1:atrial fibrillation|heart failure|hypertension|Cardiovascular-Kidney-Metabolic|T2DM|cardiovascular|kidney disease|CKD|metabolic syndrome|cardiometabolic|diabetes|CVD|cardiovascular disease
3001,41437550,2025,Association of Everyday Discrimination With Drug Use During the COVID-19 Pandemic in the All of Us Research Program,Psychiatry Investigation,5;6;8,,false,true,,,5:immunotherapy|chemotherapy; 6:discrimination|disparities; 8:COVID-19
3002,41475545,2025,Cardiovascular Risk and Eye Health: A Prospective Cohort Study of the Pooled Cohort Equations and Ocular Disease Incidence,Ophthalmology,1;3;18,,false,true,,,1:cardiovascular|kidney disease|hypertensive|diabetes|cardiovascular disease|diabetic; 3:electronic health record|model performance; 18:diabetic retinopathy|glaucoma|macular degeneration|retinopathy|retinal|macular
3004,41435840,2025,Low population penetrance of variants associated with inherited retinal degenerations,American Journal of Human Genetics,2;10;18,,false,true,,,2:genomic|genotype; 10:monogenic|penetrance; 18:retinopathy|retinal
3008,41458993,2025,Racial and ethnic disparities in statin adherence: insights from the All of Us Research Program,Frontiers in Cardiovascular Medicine,1;4;6,,false,true,,,1:cardiovascular|statin|cardiovascular disease; 4:anxiety; 6:social determinants of health|race and ethnicity|Black participants|Hispanic|disparities|Medicaid|racial and ethnic
3009,40991630,2025,Differential results of genetic risk scoring for multiple sclerosis in European and African American populations,"Multiple Sclerosis %28Houndmills, Basingstoke, England%29",2;3;6;9;14,,false,true,,,2:genetic risk|ancestry; 3:SNOMED|ICD; 6:African American|Latino; 9:multiple sclerosis|MS; 14:multiple sclerosis
3010,40971882,2025,Genetic Variants Related to TGF-β Signaling Pathway Modulate Risk of Meniscus Injury: A Multiancestry Genome-wide Association Study,Clinical Orthopaedics and Related Research,2,,false,true,,,2:Mendelian randomization|polygenic risk score|GWAS|PRS|genomic|GWAS summary|polygenic|SNP|association study|genome-wide association|genetic risk|genome-wide|multiancestry|loci|expression quantitative|heritability
3011,41100108,2025,Pathogenic Germline Variants in Cancer Susceptibility Genes,Jama,5,,false,true,,,5:cancer|cancer susceptibility
3057,41094136,2025,Population-specific polygenic risk scores for people of Han Chinese ancestry,Nature,2,,false,true,,,2:genomic|phenome-wide|polygenic|genetic risk|ancestry
3058,41266648,2025,Scalable and accurate rare variant meta-analysis with Meta-SAIGE,Nature Genetics,2,,false,true,,,2:SAIGE|phenome-wide|rare variant|exome|exome sequencing
3059,41252200,2025,Clonal hematopoiesis activates pro-calcific pathways in macrophages and promotes aortic valve stenosis,The Journal of Clinical Investigation,1,,false,true,,,1:CHIP|clonal hematopoiesis|heart disease|aortic|coronary
3060,41249843,2025,African-ancestry-specific variant IKKβ p.Glu502Lys confers high lupus risk,Nature Genetics,2;9,,false,true,,,2:genetic association|ancestry|association studies; 9:lupus|autoimmune disease|systemic lupus|SLE|cutaneous lupus|autoimmune
3061,41398582,2025,Alcohol consumption and risk of cancer: a Mendelian randomization analysis of four biobanks and consortium data,BMC Medicine,2;5;10;15,,false,true,,,2:Mendelian randomization|genome-wide|ancestry; 5:myeloma|endometrial cancer|breast cancer|colorectal cancer|liver cancer|ovarian cancer|lymphoma|cancer|colorectal|non-Hodgkin|Hodgkin; 10:Mendelian; 15:endometrial cancer
3062,41419685,2025,Multitrait analyses identify genetic variants associated with aortic valve function and aortic stenosis risk,Nature Genetics,1;2,,false,true,,,1:aortic stenosis|aortic|LDL; 2:Mendelian randomization|GWAS|genome-wide association|genome-wide|loci|association studies
3064,41491383,2026,Rates of Diagnosis and Treatment for Alcohol Use Disorder Among All of Us Participants with Unhealthy Alcohol Use,Journal of General Internal Medicine,4;6,,false,true,,,4:alcohol use disorder|psychotherapy|substance use|AUD|mental health; 6:income|Hispanic|minorities|disparities
3065,41501457,2026,"Insights into DNA repeat expansions among 900,000 biobank participants",Nature,2,,false,true,,,2:polygenic|genome-wide association|genome-wide|loci
3067,41491094,2026,MultiSuSiE improves multi-ancestry fine-mapping in All of Us whole-genome sequencing data,Nature Genetics,2,,false,true,,,2:whole-genome sequencing|multi-ancestry|fine-mapping|ancestry
3068,41490221,2026,"Technology Access, Digital Literacy, and Enrollment Support Preferences in a Federally Qualified Health Center: Cross-Sectional Study",JMIR Formative Research,6,,false,true,,,6:race and ethnicity|underrepresented
3069,41528460,2026,Measuring the accuracy of electronic health record-based phenotyping in the All of Us Research Program to optimize statistical power for genetic association testing,Journal of the American Medical Informatics Association : JAMIA,2;3,,false,true,,,2:genetic association; 3:electronic health record|EHR
3070,41516962,2025,The Moderating Effect of Social Support on the Association Between Healthcare Discrimination and Quality of Life in Persons with Type 2 Diabetes,"Healthcare %28Basel, Switzerland%29",1;4;6,,false,true,,,1:type 2 diabetes|T2D|diabetes; 4:well-being|mental health; 6:discrimination
3071,41518215,2026,"Genetic Risk Scores, Perceived Neighborhood Disorder, and Sleep Duration",Sleep,2;6;7,,false,true,,,2:genomic|genetic risk|genome-wide|ancestry; 6:neighborhood; 7:actigraphy|sleep duration
3072,41527323,2026,Alcohol use-specific treatment initiation among patients undergoing surgical procedures: A retrospective cohort analysis,"Alcohol, Clinical & Experimental Research",4,,false,true,,,4:alcohol use disorder|psychotherapy|AUD
3073,41532026,2025,Association between diabetic retinopathy and neurodegenerative diseases in the All of Us research program,AJO International,1;9;11;14;18,,false,true,,,1:diabetes|diabetic; 9:multiple sclerosis|MS; 11:Parkinson's disease|Alzheimer|dementia|Alzheimer's|Parkinson; 14:multiple sclerosis; 18:diabetic retinopathy|retinopathy
3074,41543982,2026,"Inflammatory Bowel Disease is Associated with Pericarditis: A Cross-Sectional Study in an NIH-Sponsored, Nationwide Database",Cardiology,9,,false,true,,,9:IBD|inflammatory bowel disease|autoimmune
3075,41524576,2026,Barrett's esophagus-associated genetic loci in African Americans: a case-control study using the All of Us Research Program,European Journal of Gastroenterology & Hepatology,2,,false,true,,,2:genomic|global ancestry|SNP|association study|genome-wide association|genome-wide|loci|ancestry
3076,41533225,2026,The association between loneliness and quality of life in cancer survivors: All of Us research program,"Quality of Life Research : An International Journal of Quality of Life Aspects of Treatment, Care and Rehabilitation",4;5,,false,true,,,4:loneliness|pain|mental health; 5:cancer survivors|cancer
3077,41536210,2026,Assessing the generalizability of prevalence estimates from the all of us research program,American Journal of Epidemiology,1;4;11,,false,true,,,1:type 2 diabetes|diabetes; 4:depression; 11:dementia
3078,41545798,2026,"Depression, anxiety, and post-traumatic stress disorder in association with cardiovascular disease among patients with systemic lupus erythematosus and rheumatoid arthritis in the All of Us Research Program",Clinical Rheumatology,1;4;9,,false,true,,,1:cardiovascular|CVD|cardiovascular disease; 4:PTSD|anxiety|depression|post-traumatic stress|stress|mental health; 9:lupus|systemic lupus|rheumatoid arthritis|SLE|RA
3079,41547287,2026,"Dysphagia in heart failure: Demographics, nutritional status, and patient-reported outcomes",Heart & Lung : The Journal of Critical Care,1;4;6;14;17,,false,true,,,1:heart failure|ventricular|BMI|ejection fraction|cardiac|obesity; 4:well-being|mental health; 6:Latino|Hispanic; 14:cerebrovascular; 17:patient-reported
3080,41553968,2026,Health Literacy and Awareness of Family Health History in the All of Us Research Program,Public Health Genomics,6,,false,true,,,6:socioeconomic|health literacy
3081,41535454,2026,Association of chronic disease risk and physical activity measured by wearable devices in the All of Us program,Communications Medicine,1;4;7;13,,false,true,,,1:type 2 diabetes|BMI|diabetes|obesity; 4:major depressive disorder|depressive|smoking; 7:Fitbit|wearable|sedentary|physical activity; 13:obstructive sleep apnea|sleep apnea
3083,41555208,2026,Dysphonia Is Associated With Anxiety and Depression in the All of Us Research Program,The Laryngoscope,3;4;18,,false,true,,,3:ICD|ICD-10; 4:anxiety|depression|mental health|smoking; 18:dysphonia
3084,41168175,2025,Discovery of obesity genes through cross-ancestry analysis,Nature Communications,1;2,,false,true,,,1:type 2 diabetes|BMI|cardiometabolic|diabetes|obesity; 2:phenome-wide|polygenic|association study|rare variant|ancestry
3085,41629326,2026,A common 19 bp APOE enhancer deletion is protective against Alzheimer's disease in African Americans,Nature Communications,2;11,,false,true,,,2:genetic risk|ancestry|genotype; 11:APOE|Alzheimer|Alzheimer's
3086,41629957,2026,"Returning value to communities from the All of Us Research Program through the lens of social determinants of health and ethical, legal, and social implications",International Journal for Equity in Health,6;17,,false,true,,,6:social determinants of health|health disparities|equity|disparities|underrepresented; 17:ELSI|library
3087,41629984,2026,Evaluating the impact of family history and polygenic risk scores on cardiometabolic disease risk,BMC Medicine,1;2,,false,true,,,1:type 2 diabetes|T2D|hypertension|CAD|cardiometabolic|diabetes|coronary|obesity; 2:multi-ancestry|PRS|polygenic|ancestry|genetic ancestry
